id,Name,Country,Fueltype,Capacity,CapacityFactor,EmissionFactor_kg_per_kWh,EstimatedAnnualCO2_tonnes
137367,Traunthaler Bhkw,Germany,Biogas,0.53,0.5,230,533.92
137368,Trautenaustrasse,Germany,Solar,0.15,0.15,0,0.0
137369,Trautscheit Gbr,Germany,Solar,0.233,0.15,0,0.0
137370,Travenbruck,Germany,Solar,0.308,0.15,0,0.0
137371,Travenbruck,Germany,Solar,0.2718899999999999,0.15,0,0.0
137372,Travenhorst Isenberg,Germany,Solar,0.46,0.15,0,0.0
137373,Trb Bitterfeld Wolfen Oststr,Germany,Waste,10.0,0.6,500,26280.0
137374,Trb Phase,Germany,Solar,0.1,0.15,0,0.0
137375,Trea Breisgau Notstrom,Germany,Oil,1.42,0.2,650,1617.1
137376,Trea Leuna Notstromanlage,Germany,Oil,4.0,0.2,650,4555.2
137377,Trebatsch,Germany,Solar,0.13061,0.15,0,0.0
137378,Trebbichau,Germany,Wind,2.3,0.35,0,0.0
137379,Trebbichau,Germany,Wind,2.3,0.35,0,0.0
137380,Trebbichau,Germany,Wind,2.3,0.35,0,0.0
137381,Trebbichau,Germany,Solar,2.227,0.15,0,0.0
137382,Trebbichau,Germany,Wind,2.3,0.35,0,0.0
137383,Trebbichau,Germany,Wind,2.3,0.35,0,0.0
137384,Trebbichau,Germany,Wind,2.3,0.35,0,0.0
137385,Trebbichau,Germany,Wind,2.3,0.35,0,0.0
137386,Trebbin,Germany,Solar,0.2592,0.15,0,0.0
137387,Trebbin,Germany,Solar,0.60268,0.15,0,0.0
137388,Trebbin,Germany,Solar,0.2304,0.15,0,0.0
137389,Trebbin,Germany,Solar,0.28704,0.15,0,0.0
137390,Trebbin,Germany,Wind,2.35,0.35,0,0.0
137391,Trebbin,Germany,Solar,0.41568,0.15,0,0.0
137392,Trebbin,Germany,Wind,2.35,0.35,0,0.0
137393,Trebbin,Germany,Solar,0.336,0.15,0,0.0
137394,Trebbin,Germany,Solar,0.4468,0.15,0,0.0
137395,Trebbin,Germany,Wind,2.35,0.35,0,0.0
137396,Trebbin,Germany,Wind,2.35,0.35,0,0.0
137397,Trebbin,Germany,Solar,0.4992,0.15,0,0.0
137398,Trebbin Erweiterung,Germany,Solar,0.2304,0.15,0,0.0
137399,Trebbin Erweiterung,Germany,Solar,0.6617000000000001,0.15,0,0.0
137400,Trebbus,Germany,Solar,0.14,0.15,0,0.0
137401,Treben,Germany,Solar,0.11115,0.15,0,0.0
137402,Trebenow,Germany,Solar,0.27,0.15,0,0.0
137403,Trebitz,Germany,Wind,2.0,0.35,0,0.0
137404,Trebitz,Germany,Solar,0.27,0.15,0,0.0
137405,Trebitz,Germany,Wind,2.0,0.35,0,0.0
137406,Trebitz,Germany,Wind,2.0,0.35,0,0.0
137407,Trebnitz,Germany,Solar,0.36,0.15,0,0.0
137408,Trebur Ausserhalb,Germany,Solar,0.1,0.15,0,0.0
137409,Trebur Birkenhof,Germany,Solar,0.14993,0.15,0,0.0
137410,Trechwitz,Germany,Solar,0.2328,0.15,0,0.0
137411,Treene Green Energy Ug Haftungsbeschrankt Co Kg,Germany,Wind,3.3,0.35,0,0.0
137412,Treene Green Energy Ug Haftungsbeschrankt Co Kg,Germany,Wind,3.3,0.35,0,0.0
137413,Trefling,Germany,Solar,0.576,0.15,0,0.0
137414,Treia Solar,Germany,Solar,2.26,0.15,0,0.0
137415,Treiber Gmbh Pv Kwp,Germany,Solar,0.297,0.15,0,0.0
137416,Treiber Volleinspeisung,Germany,Solar,0.136,0.15,0,0.0
137417,Treibhaus,Germany,Solar,0.17,0.15,0,0.0
137418,Treier Solar Erweiterung,Germany,Solar,1.5,0.15,0,0.0
137419,Trendelburg,Germany,Wind,0.6,0.35,0,0.0
137420,Trendelburg,Germany,Wind,0.6,0.35,0,0.0
137421,Trendelburg,Germany,Wind,0.6,0.35,0,0.0
137422,Trendelburg,Germany,Wind,0.6,0.35,0,0.0
137423,Trendelburg,Germany,Wind,0.6,0.35,0,0.0
137424,Trendelburg,Germany,Wind,0.6,0.35,0,0.0
137425,Trennewurth,Germany,Wind,2.3,0.35,0,0.0
137426,Trennewurth,Germany,Wind,5.7,0.35,0,0.0
137427,Trennewurth,Germany,Wind,2.3,0.35,0,0.0
137428,Trennewurth,Germany,Wind,1.65,0.35,0,0.0
137429,Trennewurth,Germany,Wind,0.75,0.35,0,0.0
137430,Trennewurth,Germany,Wind,2.0,0.35,0,0.0
137431,Trennewurth,Germany,Wind,1.65,0.35,0,0.0
137432,Trennewurth Deichenergie,Germany,Wind,4.2,0.35,0,0.0
137433,Treno,Germany,Solid Biomass,0.4,0.6,230,483.55
137434,Treno,Germany,Solid Biomass,0.5,0.6,230,604.44
137435,Treno,Germany,Solid Biomass,0.5,0.6,230,604.44
137436,Trentlage Quakenbruck,Germany,Solar,0.48,0.15,0,0.0
137437,Treppendorf,Germany,Solar,0.434,0.15,0,0.0
137438,Trestersilo,Germany,Solar,0.125,0.15,0,0.0
137439,Tretmiststall Neu,Germany,Solar,0.246,0.15,0,0.0
137440,Treuchtlinger Strasse,Germany,Solar,0.14867,0.15,0,0.0
137441,Treue,Germany,Wind,2.0,0.35,0,0.0
137442,Treue,Germany,Wind,2.0,0.35,0,0.0
137443,Treue,Germany,Wind,2.0,0.35,0,0.0
137444,Treue,Germany,Wind,2.0,0.35,0,0.0
137445,Treue Ost,Germany,Wind,2.0,0.35,0,0.0
137446,Treue Ost,Germany,Wind,2.0,0.35,0,0.0
137447,Treue Ost,Germany,Wind,2.0,0.35,0,0.0
137448,Treue Ost,Germany,Wind,2.0,0.35,0,0.0
137449,Treuen,Germany,Solar,0.6975,0.15,0,0.0
137450,Treuen Halle,Germany,Solar,0.35,0.15,0,0.0
137451,Treuen Halle Speicher,Germany,Battery,0.1,0.1,0,0.0
137452,Treuenbrietzen,Germany,Solar,0.96,0.15,0,0.0
137453,Treuenbrietzen Speicher,Germany,Battery,2.25,0.1,0,0.0
137454,Treuenbrietzener Tor,Germany,Solar,0.24128,0.15,0,0.0
137455,Tria Hamm,Germany,Solar,2.625,0.15,0,0.0
137456,Triad Halle,Germany,Solar,0.2484,0.15,0,0.0
137457,Triane Onshore Windkraftwerk Eisleben,Germany,Wind,2.3,0.35,0,0.0
137458,Trianel Gaskraftwerk Hamm Notstromaggregat Xka,Germany,Oil,0.64,0.2,650,728.83
137459,Trianel Gaskraftwerk Hamm Notstromaggregat Xka,Germany,Oil,0.64,0.2,650,728.83
137460,Trianel Onshore Windkraftwerk Bendorf,Germany,Wind,3.05,0.35,0,0.0
137461,Trianel Onshore Windkraftwerk Bendorf,Germany,Wind,3.05,0.35,0,0.0
137462,Trianel Onshore Windkraftwerk Bendorf,Germany,Wind,3.05,0.35,0,0.0
137463,Trianel Onshore Windkraftwerk Bendorf,Germany,Wind,3.05,0.35,0,0.0
137464,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,2.3,0.35,0,0.0
137465,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,2.3,0.35,0,0.0
137466,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,3.05,0.35,0,0.0
137467,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,2.3,0.35,0,0.0
137468,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,2.3,0.35,0,0.0
137469,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,2.3,0.35,0,0.0
137470,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,3.05,0.35,0,0.0
137471,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,3.05,0.35,0,0.0
137472,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,0.8,0.35,0,0.0
137473,Trianel Onshore Windkraftwerk Eisleben,Germany,Wind,3.05,0.35,0,0.0
137474,Trianel Onshore Windkraftwerk Hunfelden,Germany,Wind,2.4,0.35,0,0.0
137475,Trianel Onshore Windkraftwerk Rabenau,Germany,Wind,2.53,0.35,0,0.0
137476,Trianel Onshore Windkraftwerk Rabenau,Germany,Wind,2.53,0.35,0,0.0
137477,Trianel Onshore Windkraftwerk Rabenau,Germany,Wind,2.53,0.35,0,0.0
137478,Trianel Onshore Windkraftwerk Rabenau,Germany,Wind,2.53,0.35,0,0.0
137479,Trianel Onshore Windkraftwerk Rabenau,Germany,Wind,2.53,0.35,0,0.0
137480,Trianel Onshore Windkraftwerk Rabenau,Germany,Wind,2.53,0.35,0,0.0
137481,Trianel Onshore Windkraftwerke Gkn,Germany,Wind,2.4,0.35,0,0.0
137482,Trianel Onshore Windkraftwerke Gkn,Germany,Wind,2.4,0.35,0,0.0
137483,Trianel Onshore Windkraftwerke Gkn,Germany,Wind,2.4,0.35,0,0.0
137484,Trianel Onshore Windkraftwerke Gkn,Germany,Wind,2.4,0.35,0,0.0
137485,Trianel Onshore Windkraftwerke Hunfelden,Germany,Wind,2.4,0.35,0,0.0
137486,Trianel Onshore Windkraftwerke Hunfelden,Germany,Wind,2.4,0.35,0,0.0
137487,Trianel Onshore Windkraftwerke Hunfelden,Germany,Wind,2.4,0.35,0,0.0
137488,Trianel Onsthore Windkraftwerk Wendorfer Berg,Germany,Wind,3.05,0.35,0,0.0
137489,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137490,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137491,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137492,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137493,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137494,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137495,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137496,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137497,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137498,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137499,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137500,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137501,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137502,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137503,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137504,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137505,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137506,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137507,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137508,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137509,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137510,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137511,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137512,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137513,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137514,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137515,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137516,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137517,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137518,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137519,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137520,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137521,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137522,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137523,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137524,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137525,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137526,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137527,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137528,Trianel Windpark Borkum,Germany,Wind,5.0,0.35,0,0.0
137529,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137530,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137531,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137532,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137533,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137534,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137535,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137536,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137537,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137538,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137539,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137540,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137541,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137542,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137543,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137544,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137545,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137546,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137547,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137548,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137549,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137550,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137551,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137552,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137553,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137554,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137555,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137556,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137557,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137558,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137559,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137560,Trianel Windpark Borkum Bauphase,Germany,Wind,6.33,0.35,0,0.0
137561,Trianel Windpark Buchenau,Germany,Wind,3.45,0.35,0,0.0
137562,Trianel Windpark Buchenau,Germany,Wind,3.45,0.35,0,0.0
137563,Trianel Windpark Buchenau,Germany,Wind,3.45,0.35,0,0.0
137564,Trianel Windpark Buchenau,Germany,Wind,3.45,0.35,0,0.0
137565,Trianel Windpark Buchenau,Germany,Wind,3.45,0.35,0,0.0
137566,Trianel Windpark Creussen,Germany,Wind,2.4,0.35,0,0.0
137567,Trianel Windpark Creussen,Germany,Wind,2.4,0.35,0,0.0
137568,Trianel Windpark Creussen,Germany,Wind,2.4,0.35,0,0.0
137569,Trianel Windpark Creussen,Germany,Wind,2.4,0.35,0,0.0
137570,Trianel Windpark Creussen,Germany,Wind,2.4,0.35,0,0.0
137571,Trianel Windpark Creussn,Germany,Wind,2.4,0.35,0,0.0
137572,Trianel Windpark Gande,Germany,Wind,4.5,0.35,0,0.0
137573,Trianel Windpark Gande,Germany,Wind,4.5,0.35,0,0.0
137574,Trianel Windpark Gande,Germany,Wind,4.5,0.35,0,0.0
137575,Trianel Windpark Gande,Germany,Wind,4.5,0.35,0,0.0
137576,Trianel Windpark Gebersreuth,Germany,Wind,3.0,0.35,0,0.0
137577,Trianel Windpark Gebersreuth,Germany,Wind,3.0,0.35,0,0.0
137578,Trianel Windpark Gebersreuth,Germany,Wind,3.0,0.35,0,0.0
137579,Trianel Windpark Gebersreuth,Germany,Wind,3.0,0.35,0,0.0
137580,Trianel Windpark Gebersreuth,Germany,Wind,3.0,0.35,0,0.0
137581,Trianel Windpark Gebersreuth,Germany,Wind,3.0,0.35,0,0.0
137582,Trianel Windpark Gebersreuth,Germany,Wind,3.0,0.35,0,0.0
137583,Trianel Windpark Gebersreuth,Germany,Wind,3.0,0.35,0,0.0
137584,Trianel Windpark Gorzig,Germany,Wind,4.5,0.35,0,0.0
137585,Trianel Windpark Gorzig,Germany,Wind,4.5,0.35,0,0.0
137586,Trianel Windpark Gorzig,Germany,Wind,4.5,0.35,0,0.0
137587,Trianel Windpark Grunberg,Germany,Wind,2.78,0.35,0,0.0
137588,Trianel Windpark Grunberg,Germany,Wind,2.78,0.35,0,0.0
137589,Trianel Windpark Grunberg,Germany,Wind,2.78,0.35,0,0.0
137590,Trianel Windpark Jeckenbach,Germany,Wind,2.4,0.35,0,0.0
137591,Trianel Windpark Jeckenbach,Germany,Wind,2.4,0.35,0,0.0
137592,Trianel Windpark Karthaus,Germany,Wind,5.7,0.35,0,0.0
137593,Trianel Windpark Karthaus,Germany,Wind,5.7,0.35,0,0.0
137594,Trianel Windpark Limbergen,Germany,Wind,5.7,0.35,0,0.0
137595,Trianel Windpark Limbergen,Germany,Wind,5.7,0.35,0,0.0
137596,Trianel Windpark Spreeau,Germany,Wind,4.2,0.35,0,0.0
137597,Trianel Windpark Spreeau,Germany,Wind,4.2,0.35,0,0.0
137598,Trianel Windpark Spreeau,Germany,Wind,4.2,0.35,0,0.0
137599,Trianel Windpark Spreeau,Germany,Wind,4.2,0.35,0,0.0
137600,Trianel Windpark Spreeau,Germany,Wind,4.2,0.35,0,0.0
137601,Trianel Windpark Spreeau,Germany,Wind,4.2,0.35,0,0.0
137602,Trianel Windpark Spreeau,Germany,Wind,4.2,0.35,0,0.0
137603,Trianel Windpark Spreeau,Germany,Wind,4.2,0.35,0,0.0
137604,Trianel Windpark Sundern,Germany,Wind,5.56,0.35,0,0.0
137605,Trianel Windpark Sundern,Germany,Wind,5.56,0.35,0,0.0
137606,Trianel Windpark Sundern,Germany,Wind,5.56,0.35,0,0.0
137607,Trianel Windpark Sundern,Germany,Wind,5.56,0.35,0,0.0
137608,Trianel Windpark Sundern,Germany,Wind,5.56,0.35,0,0.0
137609,Trianel Windpark Sundern,Germany,Wind,5.56,0.35,0,0.0
137610,Trianel Windpark Sundern,Germany,Wind,5.56,0.35,0,0.0
137611,Trianel Windpark Sundern,Germany,Wind,5.56,0.35,0,0.0
137612,Trianel Windpark Sundern,Germany,Wind,5.56,0.35,0,0.0
137613,Trianel Windpark Tasdorf,Germany,Wind,5.7,0.35,0,0.0
137614,Trianel Windpark Tasdorf,Germany,Wind,5.7,0.35,0,0.0
137615,Trianel Windpark Tasdorf,Germany,Wind,5.7,0.35,0,0.0
137616,Trianel Windpark Tasdorf,Germany,Wind,5.7,0.35,0,0.0
137617,Trianel Windpark Tasdorf,Germany,Wind,5.7,0.35,0,0.0
137618,Trianel Windpark Tasdorf,Germany,Wind,5.7,0.35,0,0.0
137619,Trianel Windpark Tasdorf,Germany,Wind,5.7,0.35,0,0.0
137620,Trianel Windpark Treis,Germany,Wind,4.2,0.35,0,0.0
137621,Trianel Windpark Treis,Germany,Wind,4.2,0.35,0,0.0
137622,Trianel Windpark Treis,Germany,Wind,4.2,0.35,0,0.0
137623,Trianel Windpark Treis,Germany,Wind,4.2,0.35,0,0.0
137624,Trianel Windpark Treis,Germany,Wind,4.2,0.35,0,0.0
137625,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137626,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137627,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137628,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137629,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137630,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137631,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137632,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137633,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137634,Trianel Windpark Uckley,Germany,Wind,3.3,0.35,0,0.0
137635,Trianel Windpark Vogelherd,Germany,Wind,2.4,0.35,0,0.0
137636,Trianel Windpark Vogelherd,Germany,Wind,2.4,0.35,0,0.0
137637,Trianel Windpark Vogelherd,Germany,Wind,2.4,0.35,0,0.0
137638,Trianel Windpark Vogelherd,Germany,Wind,2.4,0.35,0,0.0
137639,Trianel Windpark Vogelherd,Germany,Wind,2.4,0.35,0,0.0
137640,Trianel Windpark Vogelherd,Germany,Wind,2.4,0.35,0,0.0
137641,Trianel Windpark Vogelherd,Germany,Wind,2.4,0.35,0,0.0
137642,Trianel Windpark Vogelherd,Germany,Wind,2.4,0.35,0,0.0
137643,Trianel Windpark Wahlheim,Germany,Wind,4.5,0.35,0,0.0
137644,Trianel Windpark Zellertal,Germany,Wind,2.78,0.35,0,0.0
137645,Trianel Windpark Zellertal,Germany,Wind,2.78,0.35,0,0.0
137646,Trianel Windpark Zellertal,Germany,Wind,2.53,0.35,0,0.0
137647,Trianel Windpark Zellertar,Germany,Wind,2.53,0.35,0,0.0
137648,Trias,Germany,Wind,0.6,0.35,0,0.0
137649,Tribsees Eydelstedt,Germany,Solar,0.66,0.15,0,0.0
137650,Tribseeser Chaussee,Germany,Solar,0.1,0.15,0,0.0
137651,Tribseeser Chaussee Neu,Germany,Solar,0.27,0.15,0,0.0
137652,Trichenricht Kwp,Germany,Solar,0.25,0.15,0,0.0
137653,Triebwerk Gars,Germany,Hydro,5.0,0.4,0,0.0
137654,Triebwerksanlage Schiettinger,Germany,Hydro,0.17,0.4,0,0.0
137655,Trier,Germany,Solar,0.125,0.15,0,0.0
137656,Trier Feinkost Fritzen,Germany,Solar,0.114,0.15,0,0.0
137657,Trier Hans Ferring Str Anlage Gross,Germany,Solar,0.101,0.15,0,0.0
137658,Trier Hornstrasse,Germany,Solar,0.108,0.15,0,0.0
137659,Trier Hornstrasse,Germany,Solar,0.1,0.15,0,0.0
137660,Trier Metternichstrasse,Germany,Solar,0.14,0.15,0,0.0
137661,Trier Nikolaus Theis Strasse,Germany,Solar,0.3,0.15,0,0.0
137662,Triftenstr,Germany,Solar,0.177,0.15,0,0.0
137663,Triftkraft,Germany,Hydro,0.2,0.4,0,0.0
137664,Triftsonne,Germany,Solar,0.6327999999999999,0.15,0,0.0
137665,Triftsonne,Germany,Solar,0.13255,0.15,0,0.0
137666,Trigen Berlin,Germany,Natural Gas,1.999,0.45,370,2915.62
137667,Triglitz,Germany,Solar,0.2595,0.15,0,0.0
137668,Trimet Wea,Germany,Wind,3.0,0.35,0,0.0
137669,Trimet Wea,Germany,Wind,3.0,0.35,0,0.0
137670,Trimet Wea,Germany,Wind,3.0,0.35,0,0.0
137671,Trina,Germany,Solar,0.2375,0.15,0,0.0
137672,Trina Solar Tsm De Vertex Wp Kwp,Germany,Solar,0.1,0.15,0,0.0
137673,Trinasolar Typ Tsm Wp,Germany,Solar,0.11,0.15,0,0.0
137674,Trinidadstrasse,Germany,Solar,0.42,0.15,0,0.0
137675,Trinwillershagen,Germany,Solar,0.2587,0.15,0,0.0
137676,Trio Solar Gbr,Germany,Solar,0.3253999999999999,0.15,0,0.0
137677,Trio Windkraft,Germany,Wind,1.8,0.35,0,0.0
137678,Trios Pv,Germany,Solar,0.255,0.15,0,0.0
137679,Trios Pv Anlage,Germany,Solar,0.195,0.15,0,0.0
137680,Tripkau Motor,Germany,Biogas,0.356,0.5,230,358.63
137681,Triplex Mensa,Germany,Oil,0.399,0.2,650,454.38
137682,Trippen,Germany,Solar,0.2,0.15,0,0.0
137683,Trisching Halle,Germany,Solar,0.18343,0.15,0,0.0
137684,Trit Pv Srit Teil,Germany,Solar,0.12654,0.15,0,0.0
137685,Triton,Germany,Wind,0.6,0.35,0,0.0
137686,Triton,Germany,Wind,0.9,0.35,0,0.0
137687,Triton,Germany,Wind,0.9,0.35,0,0.0
137688,Triton,Germany,Wind,0.9,0.35,0,0.0
137689,Triton,Germany,Wind,0.9,0.35,0,0.0
137690,Triton,Germany,Wind,0.9,0.35,0,0.0
137691,Triton,Germany,Wind,0.9,0.35,0,0.0
137692,Triton,Germany,Wind,0.6,0.35,0,0.0
137693,Triton,Germany,Wind,0.9,0.35,0,0.0
137694,Trittau Solar,Germany,Solar,0.282,0.15,0,0.0
137695,Triwo Aachen Gebaude Py,Germany,Solar,0.15963,0.15,0,0.0
137696,Triwo Aachen Gebaude Va Ve,Germany,Solar,0.3,0.15,0,0.0
137697,Triwo Bonn Beuel,Germany,Solar,0.48,0.15,0,0.0
137698,Triwo Bruchsal,Germany,Solar,0.21315,0.15,0,0.0
137699,Triwo Bruchsal,Germany,Solar,0.26352,0.15,0,0.0
137700,Triwo Eschweiler,Germany,Solar,0.28,0.15,0,0.0
137701,Triwo Huth,Germany,Solar,0.399,0.15,0,0.0
137702,Triwo Konz,Germany,Solar,0.35,0.15,0,0.0
137703,Triwo Zweibrucken Flughafen Halle,Germany,Solar,0.1631999999999999,0.15,0,0.0
137704,Triwo Zweibrucken Flughafen Halle,Germany,Solar,0.23664,0.15,0,0.0
137705,Triwo Zweibrucken Flughafen Halle,Germany,Solar,0.23296,0.15,0,0.0
137706,Trixie,Germany,Solar,0.6,0.15,0,0.0
137707,Trkh,Germany,Solar,1.8,0.15,0,0.0
137708,Trlyr,Germany,Battery,6.9,0.1,0,0.0
137709,Trlyr,Germany,Battery,10.0,0.1,0,0.0
137710,Trm Fcc,Germany,Other,2.0,0.3,500,2628.0
137711,Trm Gt,Germany,Other,1.8,0.3,500,2365.2
137712,Trobitz,Germany,Solar,0.2495,0.15,0,0.0
137713,Trobitz Freiflache,Germany,Solar,0.765,0.15,0,0.0
137714,Trobitz Halle,Germany,Solar,0.1458,0.15,0,0.0
137715,Trobitz Halle,Germany,Solar,0.115425,0.15,0,0.0
137716,Trockenborn,Germany,Solar,0.3669,0.15,0,0.0
137717,Trockenfermentation Biogasanlage Bhkw,Germany,Biogas,0.25,0.5,230,251.85
137718,Trockenfermentation Biogasanlage Bhkw,Germany,Biogas,0.25,0.5,230,251.85
137719,Trockenfermentationsanlage Bhkw,Germany,Waste,0.33,0.6,500,867.24
137720,Trockenfermentationsanlage Bhkw,Germany,Biogas,0.33,0.5,230,332.44
137721,Trockenlagerhalle,Germany,Solar,0.211815,0.15,0,0.0
137722,Trockenwerk,Germany,Solar,0.8004,0.15,0,0.0
137723,Trocknung,Germany,Solar,0.16872,0.15,0,0.0
137724,Trocknung,Germany,Solar,0.3,0.15,0,0.0
137725,Trocknung,Germany,Biogas,0.265,0.5,230,266.96
137726,Trocknung Balmhalle,Germany,Solar,0.162,0.15,0,0.0
137727,Trocknung Erw,Germany,Solar,0.261375,0.15,0,0.0
137728,Trocknung Erweiterung Maschinenhalle,Germany,Solar,0.1,0.15,0,0.0
137729,Trocknung Rma Schweinestall,Germany,Solar,0.135,0.15,0,0.0
137730,Trocknungsanlage,Germany,Solar,0.281,0.15,0,0.0
137731,Trocknungsanlage,Germany,Solar,0.110985,0.15,0,0.0
137732,Trocknungshalle,Germany,Solar,0.117,0.15,0,0.0
137733,Trocknungshalle,Germany,Solar,0.24984,0.15,0,0.0
